name,surname,score,working environment
Camila,Morgan,9,Economic
Julian,Fowler,8,Economic
Amy,Craig,7,Economic
Vanessa,Harris,7,Economic
Catherine,Watson,7,Economic
Sabrina,Cole,7,Economic
Carl,Anderson,7,Economic
James,Phillips,7,Economic
Arnold,Moore,7,Economic
Maximilian,Armstrong,6,Economic
Dominik,Ross,6,Economic
Kellan,Davis,6,Economic
Aiden,Cunningham,6,Economic
Alen,Adams,6,Economic
Albert,Morris,6,Economic
Miley,Spencer,6,Economic
Harold,Baker,6,Economic
Michelle,Parker,6,Economic
Penelope,Moore,6,Economic
Adele,Mitchell,6,Economic
Penelope,Stevens,6,Economic
Jacob,Owens,6,Economic
George,Foster,6,Economic
Sofia,Morris,6,Economic
Rebecca,Ellis,6,Economic
Roman,Tucker,6,Economic
Luke,Baker,6,Economic
Lucia,Montgomery,6,Economic
Adam,Parker,6,Economic
Dainton,Brown,6,Economic
Vivian,Anderson,6,Economic
Vivian,Hawkins,6,Economic
Adam,Murray,6,Economic
George,Hawkins,6,Economic
Marcus,Thomas,6,Economic
Fenton,Grant,6,Economic
Madaline,Farrell,6,Economic
Julian,Thomas,6,Economic
Grace,Carter,6,Economic
Steven,Cooper,6,Economic
Ashton,Chapman,6,Economic
Belinda,Watson,6,Economic
Cadie,Scott,6,Economic
Dexter,Henderson,6,Economic
Ryan,Kelly,5,Economic
Derek,Stevens,5,Economic
Edith,Alexander,5,Economic
Byron,Sullivan,5,Economic
Clark,Spencer,5,Economic
Kate,Nelson,5,Economic
Alexia,Mason,5,Economic
Melissa,Owens,5,Economic
Dominik,Walker,5,Economic
Paul,Moore,5,Economic
Leonardo,Parker,5,Economic
Emily,Nelson,5,Economic
Rubie,Gibson,5,Economic
Lyndon,Elliott,5,Economic
Henry,Mason,5,Economic
Adison,Brooks,5,Economic
Sabrina,West,5,Economic
Chelsea,Harper,5,Economic
Adrian,Wells,5,Economic
Valeria,Hawkins,5,Economic
Jasmine,Baker,5,Economic
Edwin,Richardson,5,Economic
Natalie,Phillips,5,Economic
Clark,Cameron,5,Economic
James,Henderson,5,Economic
Charlotte,Taylor,5,Economic
Martin,Foster,5,Economic
Miller,Grant,5,Economic
Lucas,Evans,5,Economic
Honey,Miller,5,Economic
Edgar,Edwards,5,Economic
Sophia,Myers,5,Economic
Victor,Evans,5,Economic
Belinda,Ellis,5,Economic
Garry,Jones,5,Economic
Chester,West,5,Economic
Martin,Carter,5,Economic
Blake,Myers,5,Economic
Alexander,Brooks,5,Economic
Miranda,Craig,5,Economic
Lucia,Crawford,5,Economic
